City,Remote,Founded,Rating,SalaryMin,SalaryMax,Salary Estimate,Hourly,Junior,Senior,part-time,temp,Rank,Cost of Living Index,Local Purchasing Power Index,City
San Mateo,0.07547169811320754,2001.3125,3.712121212121212,75.20833333333333,123.79166666666667,,0.0,0.125,0.5882352941176471,0.018867924528301886,0.05660377358490566,2.0,91.51000000000012,135.89999999999986,San Mateo
San Rafael,0.5,2003.0,4.1,52.0,89.0,,0.0,,,0.0,0.0,2.0,91.51,135.9,San Rafael
San Ramon,0.0,1992.3333333333333,4.175,57.75,102.0,,0.0,,1.0,0.0,0.0,7.0,86.51,113.6,San Ramon
Sandpoint,0.0,2010.5,3.75,44.0,72.0,,0.0,,1.0,0.0,0.0,,,,Sandpoint
Sandy,0.5,1996.0,4.3,75.5,101.5,,0.0,,,0.0,0.5,51.0,64.76,129.35,Sandy
Santa Ana,0.0,2014.0,4.3,63.5,90.5,,0.0,,,0.0,0.0,19.0,76.55,113.78,Santa Ana
Santa Barbara,0.2727272727272727,2007.3333333333333,3.65,78.0,122.66666666666667,,0.0,0.0,0.5,0.0,0.0,19.0,76.54999999999998,113.77999999999999,Santa Barbara
Santa Clara,0.028409090909090908,1987.172932330827,3.9718750000000056,108.35238095238095,167.66666666666666,111.92391304347827,0.0,0.42857142857142855,0.84,0.005714285714285714,0.03428571428571429,14.0,78.63999999999986,143.47999999999965,Santa Clara
Santa Clara Valley,0.0,,4.199999999999997,,,,0.0,,,0.0,0.0,14.0,78.63999999999997,143.47999999999982,Santa Clara Valley
Santa Clarita,0.0,,3.4499999999999997,,,,0.0,0.0,1.0,0.0,0.0,19.0,76.55,113.78000000000002,Santa Clarita
Santa Cruz,0.0,,4.0,,,,0.0,0.0,0.0,0.0,0.0,2.0,91.51,135.9,Santa Cruz
Santa Fe Springs,0.0,1981.0,2.6,,,155.0,0.0,,,0.0,0.0,19.0,76.55,113.78,Santa Fe Springs
Santa Monica,0.05172413793103448,1998.6052631578948,3.8083333333333336,91.37142857142857,140.8,97.33333333333333,0.0,0.3333333333333333,0.8333333333333334,0.017543859649122806,0.12280701754385964,19.0,76.55000000000008,113.77999999999996,Santa Monica
Sarasota,0.0,1962.0,3.6,48.0,89.0,,0.0,,,0.0,0.0,12.0,79.26,81.8,Sarasota
Schaumburg,0.0,1912.0,3.0,112.0,149.0,,0.0,,,0.0,0.0,11.0,80.18,113.52,Schaumburg
Schenectady,0.0,,3.3,,,,0.0,,,0.0,0.0,20.0,75.44,105.08,Schenectady
Schertz,0.0,1994.0,3.9,75.0,135.0,,0.0,,,0.0,0.0,48.0,65.78,116.4,Schertz
Schofield Barracks,0.0,,3.3,75.0,122.0,,0.0,,,0.0,0.0,4.0,89.7,88.29,Schofield Barracks
Schriever AFB,0.0,,3.9,,,,0.0,,,0.0,0.0,34.0,70.97,112.61,Schriever AFB
Scotts Valley,0.0,1996.0,3.5,77.0,92.0,87.0,0.0,,,0.0,0.0,14.0,78.64,143.48,Scotts Valley
Scottsdale,0.14606741573033707,1983.865671641791,3.7475,68.48076923076923,114.98076923076923,67.52702702702703,0.0,1.0,1.0,0.0,0.033707865168539325,43.0,67.40999999999991,127.26000000000018,Scottsdale
Seal Beach,0.0,,3.2,37.0,75.0,71.0,0.0,,,0.0,1.0,19.0,76.55,113.78,Seal Beach
Seaside,0.0,,4.0,,,,0.0,,,0.0,0.0,14.0,78.64,143.48,Seaside
Seattle,0.014492753623188406,1987.4166666666667,3.769756097560966,62.163636363636364,103.0,,0.0,0.03597122302158273,0.3584905660377358,0.0017331022530329288,0.010398613518197574,8.0,85.769999999999,133.42999999999876,Seattle
Secaucus,0.0,1969.0,3.675,81.0,143.0,86.0,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,Secaucus
Shalimar,0.0,,3.8,,,,0.0,,,,,,,,Shalimar
Sheboygan,0.0,1925.0,4.9,78.0,133.0,,0.0,,1.0,0.0,0.0,,,,Sheboygan
Sherman Oaks,0.25,1989.5,3.55,118.25,195.25,,0.0,,1.0,0.0,0.25,19.0,76.55,113.78,Sherman Oaks
Signal Hill,0.0,,2.9000000000000004,65.0,81.0,108.5,0.0,,1.0,0.0,0.0,19.0,76.55,113.78000000000002,Signal Hill
Silicon Valley,0.0,,3.7,,,,0.0,,,0.0,0.0,14.0,78.64,143.48,Silicon Valley
Silver Spring,0.0,2004.0,4.4,48.0,80.0,,0.0,1.0,,0.0,0.0,6.0,87.74,130.25,Silver Spring
Simi Valley,0.0,1971.0,4.2,100.0,157.33333333333334,,0.0,,1.0,0.0,0.0,19.0,76.55,113.78000000000002,Simi Valley
Sioux Falls,1.0,,,62.0,101.0,,0.0,,,0.0,0.0,,,,Sioux Falls
Skokie,0.0,,2.9,64.0,117.0,,0.0,,,0.0,0.0,11.0,80.18,113.52,Skokie
Sleepy Hollow,0.0,,3.8,,,,0.0,0.0,1.0,0.0,0.0,1.0,100.0,100.0,Sleepy Hollow
Slough,0.0,,3.6999999999999997,54.57142857142857,109.85714285714286,,0.0,1.0,1.0,0.0,0.14285714285714285,37.0,70.5,142.17,Slough
Smithfield,0.0,1974.5,3.5999999999999996,75.5,104.5,,0.0,,,0.0,0.0,,,,Smithfield
Somerset,0.0,2017.0,3.6,66.5,114.0,,0.0,1.0,1.0,0.0,0.0,,,,Somerset
Somerville,0.0,,4.0,110.0,145.0,,0.0,,,0.0,0.0,9.0,82.88,112.39,Somerville
South Gate,0.0,,,,,71.0,0.0,,,0.0,0.0,19.0,76.55,113.78,South Gate
South Houston,0.0,2010.0,3.5,,,49.0,0.0,,1.0,0.0,0.0,50.0,65.13,141.31,South Houston
South Jordan,0.0,1997.0,4.112500000000001,82.0,141.0,,0.0,0.0,0.0,0.0,0.0625,51.0,64.76,129.34999999999997,South Jordan
South Plainfield,0.0,2001.0,3.6799999999999997,70.75,121.25,72.0,0.0,,,0.0,0.0,1.0,100.0,100.0,South Plainfield
South San Francisco,0.0,2004.0666666666666,4.293333333333334,76.13333333333334,117.4,,0.0,0.2222222222222222,0.75,0.0,0.0,2.0,91.51,135.90000000000006,South San Francisco
Southfield,0.0,1994.0,3.6,81.0,137.0,,0.0,,,0.0,0.0,54.0,63.85,78.58,Southfield
Southlake,0.5,,3.1,46.0,78.0,,0.0,,,0.0,0.0,40.0,68.03,155.3,Southlake
Spanish Fork,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,51.0,64.76,129.35,Spanish Fork
Spartanburg,0.0,1955.0,3.4,77.0,92.0,,0.0,,,0.0,0.0,,,,Spartanburg
Spokane,0.0,,3.8,,,,0.0,,,0.0,0.0,,,,Spokane
Spring,0.0,1986.5,4.0600000000000005,42.0,74.5,60.833333333333336,0.14285714285714285,,,0.0,0.0,50.0,65.13,141.30999999999997,Spring
Spring House,0.0,1887.0,4.0,87.16666666666667,151.83333333333334,61.0,0.0,1.0,1.0,0.0,0.0,13.0,78.84000000000002,100.23,Spring House
Spring Valley,0.0,,2.6,140.0,151.0,,0.0,,1.0,0.0,0.0,23.0,74.22,130.19,Spring Valley
Springfield,0.14285714285714285,1999.75,4.361538461538461,69.57142857142857,117.92857142857143,,0.0,,1.0,0.0,0.0,6.0,87.74,130.25,Springfield
Springhouse Branch Post Office,0.0,1995.0,3.8,50.0,87.0,,0.0,,,0.0,0.0,13.0,78.84,100.23,Springhouse Branch Post Office
Stafford,0.0,2011.0,4.025,35.0,49.75,,0.25,,1.0,0.0,0.0,50.0,65.13,141.31,Stafford
Stamford,0.0,2014.6666666666667,3.3000000000000003,70.33333333333333,122.0,,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,Stamford
Stanford,0.0,1891.0,4.225,89.25,154.5,,0.0,,,0.0,0.0,14.0,78.64,143.48,Stanford
Staten Island,0.0,,2.4,48.0,96.0,,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,Staten Island
Sterling,0.0,2010.0,4.7,68.0,119.0,,0.0,,,0.0,0.0,6.0,87.74,130.25,Sterling
Stickney,0.0,1998.0,2.8,,,87.0,0.0,,1.0,0.0,0.0,11.0,80.18,113.52,Stickney
Suffolk,0.0,1914.0,3.8,43.0,69.0,,0.0,,,0.0,0.0,,,,Suffolk
Sugar Land,0.0,1983.75,3.85,55.6,96.8,,0.2,,1.0,0.0,0.0,50.0,65.13,141.31,Sugar Land
Summit,0.0,1937.6666666666667,3.725,65.33333333333333,99.33333333333333,100.0,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,Summit
Sun Valley,0.0,2002.0,3.1,,,131.0,0.0,,1.0,0.0,0.0,19.0,76.55,113.78,Sun Valley
Sunnyvale,0.06,1996.9380530973451,3.88554913294798,103.11494252873563,156.79310344827587,111.3768115942029,0.0,0.3333333333333333,0.953125,0.01020408163265306,0.061224489795918366,14.205,78.56024999999981,143.47334999999964,Sunnyvale
Sunrise,0.0,,4.1,,,,0.0,,,0.0,0.0,24.0,74.16,100.26,Sunrise
Swedesboro,0.0,1941.5,3.55,,,62.5,0.0,,1.0,0.0,0.0,13.0,78.84,100.23,Swedesboro
Sylmar,0.0,1888.0,3.8499999999999996,,,114.0,0.0,,,0.0,0.0,19.0,76.55,113.78,Sylmar
Syracuse,0.0,1964.0,4.1,111.0,178.0,,0.0,,,0.0,0.0,,,,Syracuse
Tacoma,0.0,1948.0,3.8666666666666667,50.0,63.0,,0.0,,,0.0,0.0,35.0,70.88,113.92,Tacoma
Tallahassee,0.0,,4.3,,,,0.0,0.0,0.0,0.0,0.0,,,,Tallahassee
Tampa,0.07058823529411765,1994.0,3.8372093023255816,75.0,122.0,,0.0,0.029411764705882353,0.2857142857142857,0.015873015873015872,0.06349206349206349,45.0,67.10000000000005,126.19,Tampa
Tampa Palms,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,45.0,67.1,126.19,Tampa Palms
Tarrant,0.0,,3.3,44.0,82.0,,0.0,,1.0,0.0,1.0,40.0,68.03,155.3,Tarrant
Tarrytown,0.0,,3.875,,,,0.0,,,0.0,0.0,1.0,100.0,100.0,Tarrytown
Taylorsville,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,51.0,64.76,129.35,Taylorsville
Teaneck,0.0,1994.0,3.7,,,110.0,0.0,,,0.0,0.0,1.0,100.0,100.0,Teaneck
Tempe,0.08108108108108109,1953.2413793103449,3.4695652173913043,67.46913580246914,109.93827160493827,62.74626865671642,0.0,1.0,1.0,0.006756756756756757,0.41216216216216217,43.0,67.4099999999999,127.25999999999995,Tempe
Temple Terrace,0.0,,3.9,,,,0.0,,,,,45.0,67.1,126.19,Temple Terrace
Thousand Oaks,0.1,2001.3333333333333,4.250000000000001,58.4,100.8,,0.0,,,0.0,0.0,19.0,76.54999999999998,113.78,Thousand Oaks
Timonium,1.0,2013.0,4.9,44.5,71.5,,0.0,,,0.0,0.0,22.0,74.29,125.24,Timonium
Tonawanda,0.0,,3.8,,,,0.0,,,0.0,0.0,25.0,73.92,107.05,Tonawanda
Topeka,0.0,1997.0,3.4,36.0,67.0,,0.0,,,0.0,0.0,39.0,69.17,134.63,Topeka
Torrance,0.17647058823529413,1978.5555555555557,3.7624999999999997,83.83333333333333,141.66666666666666,95.5,0.0,,1.0,0.0,0.0,19.0,76.54999999999998,113.77999999999999,Torrance
Town of Erwin,0.0,,3.9,,,,0.0,,,0.0,0.0,,,,Town of Erwin
Trevose,0.0,2000.0,3.1,,,64.5,0.0,,,0.0,0.0,13.0,78.84,100.23,Trevose
Troy,0.0,,4.0,,,,0.0,,,0.0,0.0,20.0,75.44,105.08,Troy
Tualatin,0.0,,,15.0,16.0,,0.0,,,0.0,0.0,15.0,78.63,112.82,Tualatin
Tucson,0.0,1982.0,4.449999999999999,79.5,135.5,,0.0,,,0.0,0.0,32.0,72.12,105.2,Tucson
Tukwila,0.0,,3.9,,,,0.0,,,0.0,0.0,8.0,85.77,133.43,Tukwila
Tulsa,0.0,1996.0,2.9,57.0,94.0,,0.0,1.0,,0.0,0.0,53.0,64.28,117.97,Tulsa
Twin Falls,0.0,2005.0,4.1,112.0,149.0,,0.0,,1.0,0.0,0.0,,,,Twin Falls
Tyndall Air Force Base,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,,,,Tyndall Air Force Base
Tysons,0.0,2015.0,4.35,98.0,126.5,,0.0,,,0.0,0.0,6.0,87.74,130.25,Tysons
Tysons Corner,0.0,1988.0,3.75,85.0,143.0,,0.0,,,0.0,0.0,6.0,87.74,130.25,Tysons Corner
Union,0.0,2013.0,4.5,,,100.0,0.0,,,0.0,0.0,1.0,100.0,100.0,Union
Union City,0.0,1967.0,3.4,55.666666666666664,93.0,,0.0,,1.0,0.3333333333333333,0.6666666666666666,7.0,86.51,113.59999999999998,Union City
Universal City,0.0,1906.0,3.88,104.75,171.25,,0.0,1.0,,0.0,0.0,19.0,76.55,113.77999999999999,Universal City
University Park,0.0,1997.0,3.6,,,70.5,0.0,0.0,0.25,0.25,0.0,28.0,72.6275,114.02,University Park
Upper Providence,0.0,1830.0,3.9,47.0,92.0,,0.0,,,0.0,0.0,13.0,78.84,100.23,Upper Providence
Upton,0.0,1947.0,4.175000000000001,62.0,101.0,,0.0,0.0,0.5,0.0,0.0,1.0,100.0,100.0,Upton
Utah County,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,51.0,64.76,129.35,Utah County
Vacaville,0.0,,3.7,,,,0.0,,,0.0,0.0,17.0,77.0,115.4,Vacaville
Valhalla,0.0,,3.75,,,,0.0,,,0.0,0.0,1.0,100.0,100.0,Valhalla
Valley Cottage,0.0,,3.2,,,,0.0,,,0.0,0.0,1.0,100.0,100.0,Valley Cottage
Valley Forge,0.0,2007.0,4.4,57.0,108.0,,0.0,,,0.0,0.0,13.0,78.84,100.23,Valley Forge
Valley Stream,0.0,,,84.0,90.0,,0.0,,1.0,0.0,1.0,1.0,100.0,100.0,Valley Stream
Vancouver,0.0,,3.1399999999999997,48.0,91.0,,0.0,0.0,0.0,0.0,0.0,15.0,78.63,112.81999999999996,Vancouver
Venice,0.0,2013.0,3.0666666666666664,56.666666666666664,99.33333333333333,,0.0,1.0,,0.0,0.0,19.0,76.55,113.78,Venice
Vicksburg,0.0,1996.0,3.4,73.5,108.0,,0.0,,,0.0,0.0,,,,Vicksburg
Victor,0.0,,3.8,,,,0.0,,,0.0,0.0,,,,Victor
Vienna,0.0,2006.75,4.225,59.5,88.5,,0.0,,1.0,0.0,0.25,6.0,87.74,130.25,Vienna
Villa Park,1.0,,3.6,,,65.5,0.0,,,0.0,0.0,11.0,80.18,113.52,Villa Park
Virginia Beach,0.0,,3.1,43.0,69.0,,0.0,,,0.0,0.0,,,,Virginia Beach
Visalia,0.0,,3.7,47.0,81.0,,0.0,,,0.0,0.0,,,,Visalia
Vista,0.0,1971.0,3.0,76.0,129.0,,0.0,,,0.0,0.3333333333333333,23.0,74.22,130.19,Vista
Walnut,0.0,1946.0,4.4,95.0,167.0,,0.0,,,0.0,1.0,19.0,76.55,113.78,Walnut
Walnut Creek,0.0,1994.0,3.425,47.5,72.5,,0.0,,1.0,0.0,0.25,7.0,86.51,113.6,Walnut Creek
Waltham,0.0,1950.6666666666667,3.871428571428571,71.71428571428571,111.14285714285714,,0.0,,1.0,0.0,0.0,9.0,82.88,112.39,Waltham
Warminster,0.0,,3.1,68.0,89.0,,0.0,1.0,1.0,0.0,0.0,13.0,78.84,100.23,Warminster
Washington,0.10869565217391304,1982.081081081081,3.815909090909091,74.65217391304348,118.73913043478261,,0.021739130434782608,1.0,1.0,0.0,0.10869565217391304,6.0,87.7399999999999,130.25,Washington
Waterbury,0.0,1935.0,3.5,59.0,101.0,,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,Waterbury
Watertown,0.0,2008.0,4.0,49.0,88.0,,0.0,,1.0,0.0,0.0,9.0,82.88,112.39,Watertown
Wayne,0.26666666666666666,1981.4166666666667,3.753333333333333,60.76923076923077,109.3076923076923,86.5,0.0,1.0,1.0,0.0,0.06666666666666667,13.0,78.84,100.23,Wayne
Webster,0.0,2007.0,3.1,73.0,136.0,,0.0,,1.0,0.0,0.0,50.0,65.13,141.31,Webster
Weehawken,0.0,1924.5,3.9500000000000006,49.666666666666664,91.0,83.33333333333333,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,Weehawken
Wellesley,0.0,1908.0,3.0999999999999996,93.0,136.0,,0.0,,,0.0,0.0,9.0,82.88,112.39,Wellesley
West Chester,0.3,1987.6666666666667,3.0800000000000005,56.2,94.6,102.4,0.0,,,0.0,0.0,13.0,78.84000000000002,100.23,West Chester
West Conshohocken,0.0,2014.0,4.2,38.0,68.0,,0.0,,1.0,0.0,0.0,13.0,78.84,100.23,West Conshohocken
West Covina,0.0,,,,,85.0,0.0,,,0.0,0.0,19.0,76.55,113.78,West Covina
West Hills,0.0,1930.0,3.5,,,101.0,0.0,,1.0,0.0,0.0,19.0,76.55,113.78,West Hills
West Hollywood,0.0,,4.8,,,,0.0,,,0.0,0.0,19.0,76.55,113.78,West Hollywood
West Jefferson,0.0,1929.0,3.1,76.5,136.5,,0.0,,,0.0,0.0,37.0,70.5,142.17,West Jefferson
West Jordan,0.0,,2.0,26.0,47.0,,0.0,0.0,0.0,0.0,0.0,51.0,64.76,129.35,West Jordan
West Lake Hills,0.0,,,35.0,42.0,,0.0,,1.0,0.0,0.0,41.0,67.79,145.76,West Lake Hills
West Menlo Park,0.0,1950.0,3.2,,,172.5,0.0,,,0.0,0.0,2.0,91.51,135.9,West Menlo Park
West New York,1.0,,,68.0,119.0,,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,West New York
West Orange,0.6666666666666666,1982.0,2.6333333333333333,107.0,140.33333333333334,,0.0,,,0.0,0.0,1.0,100.0,100.0,West Orange
West Palm Beach,0.0,2013.0,4.3,116.5,134.0,,0.0,0.0,1.0,0.0,0.0,24.0,74.16,100.26,West Palm Beach
West Point,0.058823529411764705,1950.0,3.5999999999999996,60.6875,103.125,64.5,0.0,,1.0,0.0,0.11764705882352941,13.0,78.84,100.23,West Point
West University Place,0.0,2007.0,4.2,73.0,136.0,,0.0,,,0.0,0.0,50.0,65.13,141.31,West University Place
West Valley City,0.0,,3.2999999999999994,,,,0.0,0.0,0.5,0.0,0.0,51.0,64.76,129.35,West Valley City
Westchester,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,24.0,74.16,100.26,Westchester
Westerville,0.0,1920.6666666666667,4.066666666666666,43.0,83.33333333333333,,0.0,,1.0,0.0,0.0,37.0,70.5,142.17,Westerville
Westlake,0.047619047619047616,1983.0,3.723809523809524,64.04761904761905,100.80952380952381,,0.0,1.0,1.0,0.0,0.19047619047619047,40.0,68.02999999999999,155.30000000000004,Westlake
Westminster,0.0,1977.0,2.825,77.0,117.0,91.0,0.0,0.0,0.5,0.0,0.0,27.333333333333332,73.84166666666667,127.5716666666667,Westminster
Westmont,0.0,1866.3333333333333,3.733333333333333,91.0,143.0,,0.0,,1.0,0.0,0.0,13.666666666666666,78.97000000000001,113.60666666666667,Westmont
Whippany,0.25,1900.6666666666667,4.2,73.0,105.0,83.25,0.0,1.0,1.0,0.0,0.25,1.0,100.0,100.0,Whippany
White Plains,0.0,,3.7,,,,0.0,,,0.0,0.0,1.0,100.0,100.0,White Plains
White Sands Missile Range,0.0,1995.0,3.8,108.0,140.0,,0.0,,,0.0,0.0,,,,White Sands Missile Range
Whitestown,0.0,1890.0,3.5,34.0,61.0,,0.0,,,0.0,0.0,47.0,66.34,110.02,Whitestown
Whittier,0.0,1979.25,3.3749999999999996,103.0,144.75,114.0,0.0,,1.0,0.0,0.0,19.0,76.55,113.78,Whittier
Wichita,0.0,2002.0,3.2,125.0,156.0,,0.0,,,0.0,0.0,,,,Wichita
Wilmington,0.0821917808219178,1938.2264150943397,3.861194029850746,75.24324324324324,130.97297297297297,75.30555555555556,0.0,1.0,1.0,0.0,0.0273972602739726,13.32876712328767,78.71452054794528,100.97246575342449,Wilmington
Windsor,0.0,2012.0,2.8,105.0,117.0,,0.0,,,0.0,0.0,,,,Windsor
Winston-Salem,0.0,1875.0,3.3333333333333335,70.66666666666667,121.66666666666667,,0.0,1.0,1.0,0.0,0.0,,,,Winston-Salem
Winter Haven,0.0,,,,,,0.0,0.0,1.0,0.0,0.0,45.0,67.1,126.19,Winter Haven
Winter Park,0.0,,3.1,,,,0.0,0.0,1.0,0.0,0.0,49.0,65.7,102.08,Winter Park
Winters,0.0,,4.5,68.0,119.0,,0.0,,,0.0,0.0,,,,Winters
Woburn,0.0,2010.0,4.5,62.0,84.5,,0.0,,,0.0,0.0,9.0,82.88,112.39,Woburn
Woodbridge,0.0,1969.5,3.3166666666666664,72.0,93.0,98.66666666666667,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,Woodbridge
Woodcliff Lake,1.0,,2.5,48.0,96.0,,0.0,,1.0,0.0,0.0,1.0,100.0,100.0,Woodcliff Lake
Woodinville,0.0,,3.1,,,,0.0,,,,,,,,Woodinville
Woodland Hills,0.0,1977.0,3.7499999999999996,86.64285714285714,121.5,113.0,0.05555555555555555,0.0,1.0,0.0,0.0,19.0,76.54999999999998,113.78,Woodland Hills
Woodlawn,0.0,1977.0,4.1,86.0,143.0,,0.0,,,0.0,0.0,22.0,74.29,125.24,Woodlawn
Woodridge,0.0,2013.0,4.166666666666667,57.5,79.0,87.0,0.0,,,0.0,0.0,11.0,80.18,113.52,Woodridge
Woonsocket,0.0,2006.0,3.3,59.0,101.0,,0.0,,,0.0,0.0,,,,Woonsocket
Worcester,0.0,1932.0,3.55,79.0,114.0,,0.0,,,0.0,0.0,9.0,82.88,112.39,Worcester
Wright Patterson AFB,0.0,1967.0,3.6666666666666665,45.666666666666664,80.66666666666667,,0.0,,,0.0,0.0,,,,Wright Patterson AFB
Yakima,0.0,1971.0,3.3,150.0,169.0,,0.0,,,0.0,0.0,,,,Yakima
Yardley,1.0,1994.0,3.8,78.0,133.0,,0.0,,,0.0,0.0,13.0,78.84,100.23,Yardley
Yorktown,0.0,1992.0,3.2,43.0,69.0,,0.0,1.0,,0.0,0.0,,,,Yorktown
Zeeland,0.0,1905.0,3.7,78.0,133.0,,0.0,,,0.0,0.0,,,,Zeeland
